APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,compiled_address,compiled_lat,compiled_lng
2166026012,01/07/2015,Single Family,20637 W WELLS DR ,91364,3,RoundPoint,Ebony Jackson,704-426-8874,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91364, CA",34.15509033203125,-118.5953369140625
6072017014,01/07/2015,Multi-Family,804 E 111TH DR ,90059,15,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"90059, CA",33.925472259521484,-118.24986267089844
7456024004,01/07/2015,Single Family,371 W 16TH ST ,90731,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90731, CA",33.741397857666016,-118.27884674072266
5563027005,01/07/2015,Single Family,8951 W APPIAN WAY ,90046,4,Bank of New York Mellon c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060,"90046, CA",34.10723876953125,-118.36476135253906
7413012976,01/07/2015,Single Family,1011 E HARBOR HEIGHTS DR ,90710,15,Bank of New York Mellon c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,Safeguard Safeguard,7887   Safeguard   Valley View CA 44125,877-340-0060,"90710, CA",33.798213958740234,-118.29917907714844
2510002004,01/07/2015,Single Family,13465 N FENTON AVE ,91342,7,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91342, CA",34.347469329833984,-118.35269165039062
5215007001,01/07/2015,Single Family,4617 E YELLOWSTONE ST ,90032,14,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90032, CA",34.080570220947266,-118.17868041992188
5026019007,01/07/2015,Single Family,4578 W DON FELIPE DR ,90008,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90008, CA",34.00904083251953,-118.34813690185547
4323013197,01/07/2015,Single Family,1871 S GREENFIELD AVE ,90025,5,Deutsche Bank National Trust c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060,"90025, CA",34.04511260986328,-118.44671630859375
2601055027,01/07/2015,Single Family,12847 N LOUISE AVE ,91344,12,Deutsche Bank c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060,"91344, CA",34.29195785522461,-118.50615692138672
2214002009,01/07/2015,Single Family,7855 N BROADLEAF AVE ,91402,6,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91402, CA",34.224239349365234,-118.44468688964844
2530010022,01/07/2015,Single Family,11369 N HELA AVE ,91342,7,ONE WEST BANK,LEAH COLLINS,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91342, CA",34.347469329833984,-118.35269165039062
2647019005,01/07/2015,Single Family,14153 W CLARETTA ST ,91331,6,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91331, CA",34.25545120239258,-118.4202880859375
5304015012,01/07/2015,Single Family,775 E MONTECITO DR ,90031,1,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256,"90031, CA",34.08000946044922,-118.21200561523438
2255014013,01/07/2015,Single Family,17229 W MARTHA ST ,91316,5,Bank of New York Mellon c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060,"91316, CA",34.165252685546875,-118.51605224609375
2872003024,01/07/2015,Single Family,19018 W VISTA GRANDE ,91326,12,"MUFG Union Bank, N.A.",Glenn Schulte,858-457-6642,Safeguard Properties,Heidi Brodersen,445   S. Figueroa Street   Los Angeles CA 90071,858-457-6332,"91326, CA",34.28035354614258,-118.55609130859375
2170004001,01/07/2015,Single Family,22241 W YBARRA ROAD ,91364,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91364, CA",34.15509033203125,-118.5953369140625
6006020003,01/07/2015,Multi-Family,354 1 2 E GAGE AVE ,90003,9,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90003, CA",33.96413803100586,-118.27391815185547
6022003036,01/07/2015,Single Family,149 E 75TH ST ,90003,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90003, CA",33.96413803100586,-118.27391815185547
2338015013,01/07/2015,Multi-Family,11505 W HATTERAS ST ,91601,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91601, CA",34.1682014465332,-118.37205505371094
2403017032,01/07/2015,Single Family,7801 N SHADYSPRING DR ,91504,2,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899,"91504, CA",34.203399658203125,-118.3288803100586
6042001033,01/07/2015,Multi-Family,643 E 87TH ST ,90002,9,Stearns Lending c/o LoanCare LLC,Tara Williams,757-452-5240,REO Allegiance,Lisa Sadaoui,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,"90002, CA",33.948917388916016,-118.24713134765625
6004033015,01/07/2015,Multi-Family,655 W 59TH ST ,90044,9,Selene Finance,Amy West,713-587-9723,MCS/2225,MCS Trashout,30262   Crown Valley PKWY B-228 Laguna Nigel CA 92677,866-563-1100,"90044, CA",33.95302963256836,-118.29151153564453
5220023004,01/07/2015,Single Family,2929 N DORCHESTER AVE ,90032,14,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90032, CA",34.080570220947266,-118.17868041992188
5067003015,01/07/2015,Single Family,1713 S MANSFIELD AVE ,90019,10,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90019, CA",34.048606872558594,-118.33881378173828
5003003023,01/07/2015,Multi-Family,1556 W 51ST ST ,90062,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90062, CA",34.00339889526367,-118.308837890625
5048019016,01/07/2015,Multi-Family,5522 1 2 S CARMONA AVE ,90016,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"90016, CA",34.02840042114258,-118.35417938232422
2225001044,01/07/2015,Single Family,6850 N DE CELIS PL ,91406,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91406, CA",34.19887924194336,-118.48970031738281
2701057185,01/07/2015,Single Family,11450 N VINELAND CT ,91326,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91326, CA",34.28035354614258,-118.55609130859375
2785015033,01/07/2015,Single Family,18627 W COMMUNITY ST ,91324,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91324, CA",34.238487243652344,-118.55023193359375
5032022154,01/07/2015,Single Family,3750 W SANTA ROSALIA DR ,90008,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90008, CA",34.00904083251953,-118.34813690185547
5041032017,01/07/2015,Single Family,3733 S DALTON AVE ,90018,8,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90018, CA",34.02804183959961,-118.31771087646484
2215015073,01/07/2015,Single Family,14018 W RUNNYMEDE ST ,91405,2,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256,"91405, CA",34.20113754272461,-118.44793701171875
2646014029,01/07/2015,Single Family,13727 W PIERCE ST ,91331,7,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91331, CA",34.25545120239258,-118.4202880859375
5074029022,01/07/2015,Multi-Family,2003 1 2 S CONGRESS AVE ,90018,10,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899,"90018, CA",34.02804183959961,-118.31771087646484
2047010007,01/07/2015,Single Family,23801 W BERDON ST ,91367,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91367, CA",34.176387786865234,-118.61597442626953
2276015032,01/07/2015,Single Family,14503 W GREENLEAF ST ,91403,4,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91403, CA",34.146663665771484,-118.46299743652344
5037009024,01/07/2015,Multi-Family,1235 W 39TH ST ,90037,8,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90037, CA",34.00276184082031,-118.28748321533203
2786016016,01/07/2015,Single Family,18241 W SCHOENBORN ST ,91325,12,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899,"91325, CA",34.2368049621582,-118.51820373535156
5426001027,01/07/2015,Single Family,1318 N SILVER LAKE BLVD ,90026,13,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90026, CA",34.07874298095703,-118.26375579833984
5061003006,01/07/2015,Single Family,2125 S WELLINGTON ROAD ,90016,10,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90016, CA",34.02840042114258,-118.35417938232422
2582036021,01/07/2015,Single Family,13266 W PARKLAND CIR ,91342,7,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,"Kash Construction and Management, INC.",Rob Kash,533  S Los Angeles ST 504 Los Angeles CA 90013,818-636-9795,"91342, CA",34.347469329833984,-118.35269165039062
2688029072,01/07/2015,Single Family,16801 W PARTHENIA ST ,91343,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91343, CA",34.238609313964844,-118.48091888427734
2822006021,01/07/2015,Single Family,11734 N DORAL AVE ,91326,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91326, CA",34.28035354614258,-118.55609130859375
5054035012,01/07/2015,Multi-Family,1437 1 4 W 30TH ST ,90007,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90007, CA",34.02779006958008,-118.28510284423828
2727016021,01/07/2015,Single Family,9458 N MEGAN AVE ,91311,12,Bank of New York Mellon c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125,877-340-0060,"91311, CA",34.28568649291992,-118.60453033447266
2316011037,01/07/2015,Single Family,7503 N CAMELLIA AVE ,91605,2,Bank of New York Mellon c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060,"91605, CA",34.207027435302734,-118.40074920654297
6046016003,01/07/2015,Single Family,9624 S WILMINGTON AVE ,90002,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90002, CA",33.948917388916016,-118.24713134765625
4305013031,01/07/2015,Single Family,1445 S LIVONIA AVE ,90035,5,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90035, CA",34.0518684387207,-118.3838119506836
5109009016,01/07/2015,Single Family,215 E 48TH ST ,90011,9,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90011, CA",34.00749206542969,-118.25874328613281
5220004010,01/07/2015,Single Family,3214 N STOCKBRIDGE AVE ,90032,14,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90032, CA",34.080570220947266,-118.17868041992188
2020029047,01/07/2015,Single Family,7934 N MARQUAND AVE ,91304,12,PENNYMAC,CINNAMON LEHTO,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835,"91304, CA",34.22397994995117,-118.63321685791016
5485010022,01/07/2015,Single Family,1031 N LE GRAY AVE ,90042,14,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90042, CA",34.11512756347656,-118.19194793701172
2021003017,01/07/2015,Single Family,23004 W SATICOY ST ,91304,12,SETERUS INC,Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91304, CA",34.22397994995117,-118.63321685791016
2727022050,01/07/2015,Single Family,22515 W SOUTH SUMMIT RIDGE CIR ,91311,12,"HSBC Bank USA, National Association c/o Select Portfolio Servicing",NA NA,888-349-8694,Safeguard Properties,Safeguard Safeguard,7887   Safeguard   Valley View CA 44125,877-340-0060,"91311, CA",34.28568649291992,-118.60453033447266
5419021001,01/07/2015,Single Family,1827 W MONTANA ST ,90026,13,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90026, CA",34.07874298095703,-118.26375579833984
4118003070,01/08/2015,Single Family,8115 REDLANDS ,90293,11,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90293, CA",33.95172119140625,-118.4391860961914
5149006028,01/08/2015,Multi-Family,108 W 2ND ST ,90012,14,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90012, CA",34.066219329833984,-118.23871612548828
2123021037,01/08/2015,Single Family,6317 N ALONZO AVE ,91335,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91335, CA",34.20128631591797,-118.54069519042969
2301019008,01/08/2015,Single Family,13340 W WILLARD ST ,91402,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91402, CA",34.224239349365234,-118.44468688964844
4412027008,01/08/2015,Single Family,15230 W EARLHAM ST ,90272,11,U.S. Bank National Association c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060,"90272, CA",34.079803466796875,-118.54438018798828
2679017005,01/08/2015,Single Family,10437 N GOTHIC AVE ,91344,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,"91344, CA",34.29195785522461,-118.50615692138672
6072028011,01/08/2015,Single Family,1118 E 115TH ST ,90059,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90059, CA",33.925472259521484,-118.24986267089844
6088023032,01/08/2015,Single Family,11911 S HOOVER ST ,90044,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90044, CA",33.95302963256836,-118.29151153564453
7410016057,01/08/2015,Single Family,1715 W 252ND ST ,90717,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"90717, CA",33.79295349121094,-118.31768035888672
2785006027,01/08/2015,Single Family,18558 W NAPA ST ,91324,12,GREEN TREE SERVICING,JAMES PATTERSON,000-000-0000,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91324, CA",34.238487243652344,-118.55023193359375
6050029002,01/08/2015,Single Family,906 E CENTURY BLVD ,90002,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"90002, CA",33.948917388916016,-118.24713134765625
2127010030,01/08/2015,Single Family,6528 N AMIGO AVE ,91335,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91335, CA",34.20128631591797,-118.54069519042969
5027004020,01/08/2015,Single Family,4530 S DON VALDES DR ,90008,8,"CITIMORTAGAE, INC",CODE VIOLATION,877-290-3997,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90008, CA",34.00904083251953,-118.34813690185547
2181031015,01/08/2015,Single Family,18171 W ROSITA ST ,91356,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91356, CA",34.153865814208984,-118.54678344726562
5106016022,01/08/2015,Single Family,1587 E 48TH ST ,90011,9,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90011, CA",34.00749206542969,-118.25874328613281
2106017013,01/08/2015,Single Family,8132 N OAKDALE AVE ,91306,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91306, CA",34.210113525390625,-118.57591247558594
2039005114,01/08/2015,Single Family,6145 SHOUP ,91367,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"91367, CA",34.176387786865234,-118.61597442626953
5026015016,01/08/2015,Single Family,4342 W DON LUIS DR ,90008,8,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90008, CA",34.00904083251953,-118.34813690185547
