DISTRICT,AIN,ASSESSED VALUE,ADDRESS,FIRST_OWNER_NAME,,compiled_address,compiled_lat,compiled_lng
8,6051030902,"$23,946",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6052003900,$124,0         0,L A CITY,"","0, 0",0,0
8,6052014900,$124,0         0,L A CITY,"","0, 0",0,0
8,6052019900,$124,0         0,L A CITY,"","0, 0",0,0
8,6052030900,$124,0         0,L A CITY,"","0, 0",0,0
8,6053006904,"$127,344",0         0,L A CITY,"","0, 0",0,0
8,6053006926,$0,0         0,L A CITY,"","0, 0",0,0
8,6053008900,$124,0         0,L A CITY S BY S,"","0, 0",0,0
8,6053012901,$125,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6053013901,$0,0         0,L A CITY,"","0, 0",0,0
8,6053013902,$0,0         0,L A CITY,"","0, 0",0,0
8,6053014900,$124,0         0,L A CITY,"","0, 0",0,0
8,6054003900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054003901,$0,0         0,L A CITY,"","0, 0",0,0
8,6054003902,$0,0         0,L A CITY,"","0, 0",0,0
8,6054004900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054004901,$0,0         0,L A CITY,"","0, 0",0,0
8,6054004902,$0,0         0,L A CITY,"","0, 0",0,0
8,6054023900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054023901,$0,0         0,L A CITY,"","0, 0",0,0
8,6054025900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054025901,$0,0         0,L A CITY,"","0, 0",0,0
8,6054028900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054031900,$0,0         0,L A CITY,"","0, 0",0,0
8,6054031901,$0,0         0,L A CITY,"","0, 0",0,0
8,6054031902,$0,0         0,L A CITY S BY S,"","0, 0",0,0
8,6054031903,$0,0         0,L A CITY S BY S,"","0, 0",0,0
8,6055016900,$0,0         0,L A CITY,"","0, 0",0,0
8,6055016901,$0,0         0,L A CITY,"","0, 0",0,0
8,6055020900,$0,0         0,L A CITY,"","0, 0",0,0
8,6055020901,$0,0         0,L A CITY,"","0, 0",0,0
8,6055021900,$0,0         0,L A CITY,"","0, 0",0,0
8,6055021901,$0,0         0,L A CITY,"","0, 0",0,0
8,6055021902,$0,0         0,L A CITY,"","0, 0",0,0
8,6057010902,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6063029901,$0,0         0,L A CITY,"","0, 0",0,0
15,6065017907,"$789,039",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6065022900,$0,0         0,CRA LA,"","0, 0",0,0
15,6065022901,$0,0         0,CRA LA,"","0, 0",0,0
15,6065022902,$0,0         0,CRA LA,"","0, 0",0,0
15,6065022903,$0,0         0,COMMUNITY REDEVELOPMENT AGENCY,"","0, 0",0,0
15,6065023903,$104,0         0,CRA LA,"","0, 0",0,0
15,6065023907,"$8,115",0         0,LACMTA,"","0, 0",0,0
15,6065023908,$0,0         0,LACMTA,"","0, 0",0,0
15,6065023909,$0,0         0,LACMTA,"","0, 0",0,0
15,6065023910,$0,0         0,CRA LA,"","0, 0",0,0
15,6065023911,$0,0         0,CRA LA,"","0, 0",0,0
15,6065023915,$0,0         0,L A CITY,"","0, 0",0,0
15,6065023916,$0,0         0,L A CITY,"","0, 0",0,0
15,6065033900,"$350,198",0         0,CRA LA,"","0, 0",0,0
15,6065034901,"$11,650",0         0,L A CITY,"","0, 0",0,0
15,6065034902,"$8,960",0         0,L A CITY,"","0, 0",0,0
15,6065034903,"$4,095",0         0,L A CITY,"","0, 0",0,0
15,6065034904,"$9,346",0         0,L A CITY,"","0, 0",0,0
15,6065034905,"$3,325",0         0,L A CITY,"","0, 0",0,0
15,6065034906,"$7,480",0         0,L A CITY,"","0, 0",0,0
15,6065034907,"$3,510",0         0,L A CITY,"","0, 0",0,0
15,6065034908,$0,0         0,L A CITY,"","0, 0",0,0
15,6065034909,$0,0         0,L A CITY,"","0, 0",0,0
15,6065034910,"$7,960",0         0,L A CITY,"","0, 0",0,0
15,6066015900,"$1,020",0         0,L A CITY S BY S,"","0, 0",0,0
15,6067001902,$0,0         0,LACMTA,"","0, 0",0,0
15,6067013900,"$108,360",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6067013902,"$5,117",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6067014902,"$95,679",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6068002900,"$2,810",0         0,L A CITY  S BY S,"","0, 0",0,0
15,6069003903,$0,0         0,LACMTA,"","0, 0",0,0
15,6069003904,$0,0         0,LACMTA,"","0, 0",0,0
15,6069003905,$0,0         0,LACMTA,"","0, 0",0,0
15,6069003906,"$959,997",0         0,LOS ANGELES CITY,"","0, 0",0,0
15,6069009900,"$1,402",0         0,L A CITY S BY S,"","0, 0",0,0
15,6069025901,$0,0         0,LACMTA,"","0, 0",0,0
15,6069029902,"$22,521",0         0,L A CITY,"","0, 0",0,0
15,6069029904,$111,0         0,L A CITY,"","0, 0",0,0
15,6069029906,"$5,630",0         0,L A CITY,"","0, 0",0,0
15,6069029913,$124,0         0,LA CITY,"","0, 0",0,0
15,6069029915,$124,0         0,LA CITY,"","0, 0",0,0
15,6069029917,$124,0         0,L A CITY,"","0, 0",0,0
15,6070001900,"$39,445",0         0,L A CITY,"","0, 0",0,0
15,6070001901,"$1,402",0         0,L A CITY,"","0, 0",0,0
15,6070002902,"$62,424",0         0,LOS ANGELES CITY HOUSING,"","0, 0",0,0
15,6070002903,"$62,424",0         0,LOS ANGELES CITY HOUSING,"","0, 0",0,0
15,6070002904,"$62,424",0         0,LOS ANGELES CITY HOUSING,"","0, 0",0,0
15,6070004900,"$44,697",0         0,L A CITY,"","0, 0",0,0
15,6070008900,$124,0         0,L A CITY S BY S,"","0, 0",0,0
15,6070008901,$249,0         0,L A CITY,"","0, 0",0,0
15,6070010900,"$42,519",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070011900,"$34,962",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070011901,"$70,700",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070011902,"$96,062",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070012900,"$477,775",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070013900,"$60,838",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070013901,"$90,172",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070016900,"$93,501",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070016901,"$197,253",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070017900,"$71,598",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070017901,"$133,209",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,6070017902,"$91,835",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
8,6071001900,$124,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071002900,$124,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071003900,"$24,588",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071004900,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071005900,"$26,124",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071006900,$124,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071021914,$0,0         0,L A CITY,"","0, 0",0,0
8,6071021915,$0,0         0,L A CITY,"","0, 0",0,0
8,6071021916,$0,0         0,L A CITY,"","0, 0",0,0
8,6071022900,"$44,313",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6071022902,"$116,814",0         0,L A CITY,"","0, 0",0,0
15,6072001900,$124,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6072003900,"$19,848",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6072005900,"$20,742",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6072007900,"$22,027",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
8,6074010905,$0,0         0,L A CITY,"","0, 0",0,0
8,6074010907,"$18,281",0         0,L A CITY,"","0, 0",0,0
8,6074024900,$0,0         0,L A CITY,"","0, 0",0,0
15,6084001900,"$21,769",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6084002901,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6084003901,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6084004900,"$21,512",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6084005900,"$21,512",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6084006900,"$21,641",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6086025900,"$19,078",0         0,L A CITY,"","0, 0",0,0
15,6108005902,$10,0         0,L A CITY S BY S,"","0, 0",0,0
15,6108007900,$0,0         0,L A CITY,"","0, 0",0,0
15,6111026900,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6117023902,"$89,401",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6117024902,"$80,691",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6119006900,$0,0         0,L A CITY,"","0, 0",0,0
15,6119012900,$0,0         0,L A CITY,"","0, 0",0,0
15,6119017900,$0,0         0,L A CITY,"","0, 0",0,0
15,6119025900,$0,0         0,L A CITY,"","0, 0",0,0
15,6120021900,"$3,964",0         0,L A CITY S BY S,"","0, 0",0,0
15,6120023908,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120023910,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120024900,"$121,681",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120025900,"$124,241",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120026900,$0,0         0,L A CITY S BY S,"","0, 0",0,0
15,6120026902,"$92,006",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120027901,"$89,530",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120028901,"$97,418",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6120029900,"$91,577",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121001901,"$63,013",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121001904,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121002901,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121003901,$249,0         0,L A CITY S BY S,"","0, 0",0,0
15,6121003902,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121004901,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6121019902,"$16,389",0         0,L A CITY,"","0, 0",0,0
15,6121022903,"$2,558",0         0,L A CITY,"","0, 0",0,0
15,6132003900,"$75,310",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6132004900,"$178,042",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,6132005900,"$104,773",0         0,L A CITY,"","0, 0",0,0
15,6132006900,"$272,829",0         0,L A CITY,"","0, 0",0,0
15,7315015905,"$5,300,418",0         0,L A CITY,"","0, 0",0,0
15,7315015910,$124,0         0,L A CITY,"","0, 0",0,0
15,7315016900,"$38,164",0         0,L A CITY,"","0, 0",0,0
15,7315016901,$124,0         0,L A CITY HARBOR DEPT,"","0, 0",0,0
15,7315016902,"$3,454",0         0,L A CITY HARBOR DEPT,"","0, 0",0,0
15,7315016903,$763,0         0,L A CITY HARBOR DEPT,"","0, 0",0,0
15,7315017900,$0,0         0,L A CITY,"","0, 0",0,0
15,7315017901,"$10,111",0         0,L A CITY,"","0, 0",0,0
15,7315017902,"$9,134",0         0,L A CITY,"","0, 0",0,0
15,7315018900,$100,0         0,L A CITY,"","0, 0",0,0
15,7339007901,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7339008911,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7339008912,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7339008913,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7339008914,$0,0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7347004901,"$772,386",0         0,L A CITY,"","0, 0",0,0
15,7347004902,"$73,567",0         0,L A CITY,"","0, 0",0,0
15,7347004903,"$135,997",0         0,L A CITY,"","0, 0",0,0
15,7351019904,"$285,619",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7351033900,"$176,749",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7351033901,"$435,478",0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7351034901,"$362,471",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7404019900,$0,0         0,LACMTA,"","0, 0",0,0
15,7404020900,$0,0         0,LACMTA,"","0, 0",0,0
15,7404030900,"$116,557",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7404032900,$0,0         0,LACMTA,"","0, 0",0,0
15,7404032901,$0,0         0,LACMTA,"","0, 0",0,0
15,7404034900,"$76,848",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7410002900,"$22,538",0         0,L A CITY,"","0, 0",0,0
15,7410026900,"$52,510",0         0,L A CITY,"","0, 0",0,0
15,7411002902,"$59,681",0         0,L A CITY,"","0, 0",0,0
15,7411007900,"$27,789",0         0,L A CITY S BY S,"","0, 0",0,0
15,7411029900,"$47,003",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7411029901,"$124,499",0         0,L A CITY,"","0, 0",0,0
15,7412012900,"$407,325",0         0,L A CITY DEPT OF WATER AND POWER,"","0, 0",0,0
15,7412012901,"$14,595",0         0,L A CITY,"","0, 0",0,0
15,7412014900,"$759,576",0         0,L A CITY,"","0, 0",0,0
15,7412015900,"$2,293,378",0         0,L A CITY,"","0, 0",0,0
15,7412023900,$0,0         0,L A CITY,"","0, 0",0,0
15,7412024902,$124,0         0,L A CITY,"","0, 0",0,0
15,7412026911,$0,0         0,L A CITY,"","0, 0",0,0
15,7412026912,$0,0         0,L A CITY,"","0, 0",0,0
15,7412026915,$0,0         0,L A CITY,"","0, 0",0,0
15,7413012918,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413012919,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413012920,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413012921,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413012922,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413012923,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025900,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025901,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025902,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025903,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025904,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025905,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025906,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025907,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025908,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025909,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025910,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025911,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025912,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025913,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025914,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025915,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025916,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025917,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025918,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025919,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025920,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025921,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025922,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025923,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025924,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025925,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025926,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025927,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025928,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025929,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025930,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025931,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025932,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025933,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025934,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025935,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025936,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025937,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025938,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025939,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025940,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025941,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025942,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025943,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025944,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025945,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025946,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025947,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025948,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025949,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025950,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025951,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025952,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025953,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025954,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025955,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025956,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025957,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025958,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025959,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025960,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025961,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025962,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025969,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025970,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025971,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025972,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025973,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025974,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025975,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025976,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025977,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025978,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025979,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025982,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025983,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025984,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025985,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025986,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025987,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025988,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025989,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025990,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025991,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025992,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025993,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025995,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413025996,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026903,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026904,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026905,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026906,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026907,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026908,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026909,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026910,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026911,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026912,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026913,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026914,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026915,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026916,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026917,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026918,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026919,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413026920,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027901,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027902,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027903,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027904,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027905,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027906,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027907,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027908,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027909,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027910,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027911,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027912,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027913,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027914,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
15,7413027915,$0,0         0,L A CITY HOUSING AUTHORITY,"","0, 0",0,0
